ID, PERSON_ID, CHECKIN, CHECKOUT, BUILDING
0000000317, 0000000013, '2017-04-04 07:49:01', '2017-04-04 08:53:53', '9247'
0000000318, 0000000013, '2017-04-04 09:48:51', '2017-04-04 10:49:11', '9250'
0000000319, 0000000013, '2017-04-04 11:29:00', '2017-04-04 13:54:40', '115954'
0000000320, 0000000013, '2017-04-04 14:50:12', '2017-04-04 16:59:58', '115954'
0000000321, 0000000013, '2017-04-04 17:08:07', '2017-04-04 19:37:39', '9401'
0000000322, 0000000013, '2017-04-04 20:39:33', '2017-04-04 22:44:03', '115954'
0000000323, 0000000013, '2017-04-05 08:20:23', '2017-04-05 09:35:50', '115954'
0000000324, 0000000013, '2017-04-05 10:35:01', '2017-04-05 12:36:35', '9401'
0000000325, 0000000013, '2017-04-05 14:50:36', '2017-04-05 16:58:15', '115954'
0000000326, 0000000013, '2017-04-05 17:29:22', '2017-04-05 19:30:58', '9247'
0000000327, 0000000013, '2017-04-05 20:23:05', '2017-04-05 22:31:55', '9247'
0000000328, 0000000013, '2017-04-06 07:29:23', '2017-04-06 08:47:26', '115954'
0000000329, 0000000013, '2017-04-06 10:33:34', '2017-04-06 12:41:21', '9250'
0000000330, 0000000013, '2017-04-06 13:09:27', '2017-04-06 15:25:32', '115954'
0000000331, 0000000013, '2017-04-06 16:18:15', '2017-04-06 18:50:05', '9224'
0000000332, 0000000013, '2017-04-06 19:50:19', '2017-04-06 21:57:59', '115954'
0000000333, 0000000013, '2017-04-06 22:39:06', '2017-04-06 23:55:49', '115954'
0000000334, 0000000013, '2017-04-07 12:16:10', '2017-04-07 14:52:14', '9124'
0000000335, 0000000013, '2017-04-08 15:10:05', '2017-04-08 18:22:41', '9124'
0000000336, 0000000014, '2017-04-03 07:43:18', '2017-04-03 08:47:56', '9247'
0000000337, 0000000014, '2017-04-03 09:07:26', '2017-04-03 11:23:53', '9401'
0000000338, 0000000014, '2017-04-03 13:20:20', '2017-04-03 14:30:13', '9250'
0000000339, 0000000014, '2017-04-03 15:39:59', '2017-04-03 16:59:43', '9247'
0000000340, 0000000014, '2017-04-03 17:46:24', '2017-04-03 18:54:03', '9250'
0000000341, 0000000014, '2017-04-03 19:18:58', '2017-04-03 21:37:18', '115954'
0000000342, 0000000014, '2017-04-03 22:04:36', '2017-04-03 23:46:16', '115954'
0000000343, 0000000014, '2017-04-04 08:25:21', '2017-04-04 09:45:58', '9401'
0000000344, 0000000014, '2017-04-04 11:44:29', '2017-04-04 12:48:52', '115954'
0000000345, 0000000014, '2017-04-04 13:03:22', '2017-04-04 14:04:16', '115954'
0000000346, 0000000014, '2017-04-04 16:34:42', '2017-04-04 17:36:16', '9247'
0000000347, 0000000014, '2017-04-04 19:28:28', '2017-04-04 20:40:48', '115954'
0000000348, 0000000014, '2017-04-04 21:24:26', '2017-04-04 22:42:58', '9250'
0000000349, 0000000014, '2017-04-05 08:15:04', '2017-04-05 09:47:13', '9250'
0000000350, 0000000014, '2017-04-05 10:00:46', '2017-04-05 12:26:02', '115954'
0000000351, 0000000014, '2017-04-05 14:06:12', '2017-04-05 15:10:27', '115954'
0000000352, 0000000014, '2017-04-05 17:05:33', '2017-04-05 18:28:52', '9224'
0000000353, 0000000014, '2017-04-05 20:33:40', '2017-04-05 22:54:56', '115954'
0000000354, 0000000014, '2017-04-06 08:46:40', '2017-04-06 09:53:14', '115954'
0000000355, 0000000014, '2017-04-06 11:13:41', '2017-04-06 13:21:52', '9224'
0000000356, 0000000014, '2017-04-06 14:09:26', '2017-04-06 16:35:52', '9250'
0000000357, 0000000014, '2017-04-06 18:42:27', '2017-04-06 20:48:29', '9250'
0000000358, 0000000014, '2017-04-07 13:10:44', '2017-04-07 15:25:54', '9124'
0000000359, 0000000014, '2017-04-08 15:38:33', '2017-04-08 18:42:50', '9124'
0000000360, 0000000015, '2017-04-03 08:43:59', '2017-04-03 09:57:17', '9250'
0000000361, 0000000015, '2017-04-03 10:12:57', '2017-04-03 12:58:45', '9223'
0000000362, 0000000015, '2017-04-03 14:08:51', '2017-04-03 15:46:37', '115954'
0000000363, 0000000015, '2017-04-03 16:43:46', '2017-04-03 18:56:03', '115954'
0000000364, 0000000015, '2017-04-03 19:01:36', '2017-04-03 21:32:15', '9247'
0000000365, 0000000015, '2017-04-03 22:24:11', '2017-04-03 23:53:54', '9247'
0000000366, 0000000015, '2017-04-04 07:15:57', '2017-04-04 09:57:58', '115954'
0000000367, 0000000015, '2017-04-04 11:29:08', '2017-04-04 12:42:51', '9223'
0000000368, 0000000015, '2017-04-04 13:12:09', '2017-04-04 15:53:33', '9223'
0000000369, 0000000015, '2017-04-04 17:41:32', '2017-04-04 19:46:05', '9223'
0000000370, 0000000015, '2017-04-04 20:36:53', '2017-04-04 21:54:31', '115954'
0000000371, 0000000015, '2017-04-05 08:36:15', '2017-04-05 10:55:32', '9223'
0000000372, 0000000015, '2017-04-05 12:34:28', '2017-04-05 14:58:37', '115954'
0000000373, 0000000015, '2017-04-05 16:12:53', '2017-04-05 18:40:48', '9223'
0000000374, 0000000015, '2017-04-05 19:11:51', '2017-04-05 20:18:32', '9250'
0000000375, 0000000015, '2017-04-05 22:35:58', '2017-04-05 23:40:43', '115954'
0000000376, 0000000015, '2017-04-06 07:04:29', '2017-04-06 09:47:16', '9224'
0000000377, 0000000015, '2017-04-06 11:08:43', '2017-04-06 13:45:28', '9223'
0000000378, 0000000015, '2017-04-06 15:07:12', '2017-04-06 16:47:29', '115954'
0000000379, 0000000015, '2017-04-06 17:07:17', '2017-04-06 18:44:16', '9223'
0000000380, 0000000015, '2017-04-06 19:03:16', '2017-04-06 20:43:38', '9223'
0000000381, 0000000015, '2017-04-07 13:36:35', '2017-04-07 15:55:24', '9124'
0000000382, 0000000015, '2017-04-08 16:05:59', '2017-04-08 18:19:54', '9124'
0000000383, 0000000016, '2017-04-03 08:45:26', '2017-04-03 10:48:56', '115954'
0000000384, 0000000016, '2017-04-03 12:08:33', '2017-04-03 13:33:08', '115954'
0000000385, 0000000016, '2017-04-03 15:15:58', '2017-04-03 17:22:56', '9224'
0000000386, 0000000016, '2017-04-03 18:31:03', '2017-04-03 20:39:44', '9247'
0000000387, 0000000016, '2017-04-03 21:03:45', '2017-04-03 22:25:14', '115954'
0000000388, 0000000016, '2017-04-04 08:32:02', '2017-04-04 10:40:54', '115954'
0000000389, 0000000016, '2017-04-04 12:23:14', '2017-04-04 13:36:50', '9247'
0000000390, 0000000016, '2017-04-04 14:33:34', '2017-04-04 15:41:48', '115954'
0000000391, 0000000016, '2017-04-04 17:04:31', '2017-04-04 19:50:57', '9247'
0000000392, 0000000016, '2017-04-04 20:35:10', '2017-04-04 21:53:21', '115954'
0000000393, 0000000016, '2017-04-05 08:26:33', '2017-04-05 09:29:35', '115954'
0000000394, 0000000016, '2017-04-05 10:30:53', '2017-04-05 12:55:19', '115954'
0000000395, 0000000016, '2017-04-05 14:21:03', '2017-04-05 16:41:54', '115954'
0000000396, 0000000016, '2017-04-05 18:26:49', '2017-04-05 19:59:00', '115954'
0000000397, 0000000016, '2017-04-05 20:13:29', '2017-04-05 21:31:16', '9224'
0000000398, 0000000016, '2017-04-06 08:40:47', '2017-04-06 10:48:31', '9250'
0000000399, 0000000016, '2017-04-06 11:06:50', '2017-04-06 12:21:56', '9224'
0000000400, 0000000016, '2017-04-06 13:09:20', '2017-04-06 14:54:57', '115954'
0000000401, 0000000016, '2017-04-06 15:03:39', '2017-04-06 16:06:36', '115954'
0000000402, 0000000016, '2017-04-06 17:17:45', '2017-04-06 19:48:28', '115954'
0000000403, 0000000016, '2017-04-06 20:11:49', '2017-04-06 21:41:56', '115954'
0000000404, 0000000016, '2017-04-07 12:22:27', '2017-04-07 15:51:25', '9124'
0000000405, 0000000016, '2017-04-08 16:02:26', '2017-04-08 19:33:23', '9124'
0000000406, 0000000017, '2017-04-03 07:37:05', '2017-04-03 09:50:50', '9401'
0000000407, 0000000017, '2017-04-03 11:29:17', '2017-04-03 13:55:54', '115954'
0000000408, 0000000017, '2017-04-03 15:46:54', '2017-04-03 17:51:30', '9223'
0000000409, 0000000017, '2017-04-03 18:49:19', '2017-04-03 20:52:28', '9223'
0000000410, 0000000017, '2017-04-03 21:26:06', '2017-04-03 23:37:50', '9223'
0000000411, 0000000017, '2017-04-04 07:19:15', '2017-04-04 09:38:42', '115954'
0000000412, 0000000017, '2017-04-04 11:03:32', '2017-04-04 12:22:16', '9223'
0000000413, 0000000017, '2017-04-04 14:00:46', '2017-04-04 16:04:44', '115954'
0000000414, 0000000017, '2017-04-04 18:13:39', '2017-04-04 20:23:30', '9223'
0000000415, 0000000017, '2017-04-05 08:20:04', '2017-04-05 09:34:19', '9247'
0000000416, 0000000017, '2017-04-05 11:36:47', '2017-04-05 13:52:34', '9223'
0000000417, 0000000017, '2017-04-05 14:28:58', '2017-04-05 15:30:54', '9223'
0000000418, 0000000017, '2017-04-05 17:48:30', '2017-04-05 18:51:54', '9223'
0000000419, 0000000017, '2017-04-05 19:49:39', '2017-04-05 21:56:25', '9250'
0000000420, 0000000017, '2017-04-06 08:38:25', '2017-04-06 10:41:34', '115954'
0000000421, 0000000017, '2017-04-06 11:19:59', '2017-04-06 13:47:39', '9223'
0000000422, 0000000017, '2017-04-06 14:35:33', '2017-04-06 16:46:42', '115954'
0000000423, 0000000017, '2017-04-06 18:19:43', '2017-04-06 19:32:57', '9223'
0000000424, 0000000017, '2017-04-06 21:33:09', '2017-04-06 22:45:49', '115954'
0000000425, 0000000017, '2017-04-07 12:15:04', '2017-04-07 15:21:42', '9124'
0000000426, 0000000017, '2017-04-08 16:07:07', '2017-04-08 19:55:41', '9124'
0000000427, 0000000018, '2017-04-03 07:02:45', '2017-04-03 08:31:36', '9252'
0000000428, 0000000018, '2017-04-03 09:23:23', '2017-04-03 10:50:53', '115954'
0000000429, 0000000018, '2017-04-03 12:12:39', '2017-04-03 14:26:12', '9252'
0000000430, 0000000018, '2017-04-03 16:36:00', '2017-04-03 17:53:30', '9252'
0000000431, 0000000018, '2017-04-03 18:28:00', '2017-04-03 20:58:45', '115954'
0000000432, 0000000018, '2017-04-03 21:25:45', '2017-04-03 23:27:26', '9252'
0000000433, 0000000018, '2017-04-04 07:18:11', '2017-04-04 09:31:39', '9252'
0000000434, 0000000018, '2017-04-04 11:10:05', '2017-04-04 12:47:04', '9252'
0000000435, 0000000018, '2017-04-04 13:36:56', '2017-04-04 15:49:29', '9252'
0000000436, 0000000018, '2017-04-04 16:09:46', '2017-04-04 17:36:54', '9252'
0000000437, 0000000018, '2017-04-04 18:25:39', '2017-04-04 19:53:40', '9252'
0000000438, 0000000018, '2017-04-04 21:39:28', '2017-04-04 22:45:52', '9247'
0000000439, 0000000018, '2017-04-05 08:45:20', '2017-04-05 09:46:44', '9247'
0000000440, 0000000018, '2017-04-05 10:22:37', '2017-04-05 12:44:06', '9252'
0000000441, 0000000018, '2017-04-05 13:05:45', '2017-04-05 15:51:44', '9252'
0000000442, 0000000018, '2017-04-05 16:10:59', '2017-04-05 18:41:29', '9252'
0000000443, 0000000018, '2017-04-05 20:20:22', '2017-04-05 21:34:34', '115954'
0000000444, 0000000018, '2017-04-05 22:23:55', '2017-04-05 23:55:36', '9252'
0000000445, 0000000018, '2017-04-06 08:08:31', '2017-04-06 09:13:25', '9252'
0000000446, 0000000018, '2017-04-06 10:07:23', '2017-04-06 12:42:41', '115954'
0000000447, 0000000018, '2017-04-06 14:23:02', '2017-04-06 15:45:41', '9252'
0000000448, 0000000018, '2017-04-06 16:32:44', '2017-04-06 18:38:13', '9252'
0000000449, 0000000018, '2017-04-06 20:00:20', '2017-04-06 21:58:51', '9252'
0000000450, 0000000018, '2017-04-07 12:02:52', '2017-04-07 14:45:26', '9124'
0000000451, 0000000018, '2017-04-08 15:04:08', '2017-04-08 18:50:17', '9124'
0000000452, 0000000019, '2017-04-03 08:49:17', '2017-04-03 09:52:17', '9214'
0000000453, 0000000019, '2017-04-03 11:43:37', '2017-04-03 12:58:32', '9214'
0000000454, 0000000019, '2017-04-03 14:27:02', '2017-04-03 16:42:12', '9214'
0000000455, 0000000019, '2017-04-03 17:41:15', '2017-04-03 18:59:38', '9224'
0000000456, 0000000019, '2017-04-03 20:19:23', '2017-04-03 22:24:32', '115954'
0000000457, 0000000019, '2017-04-04 08:31:39', '2017-04-04 10:39:23', '115954'
0000000458, 0000000019, '2017-04-04 12:40:50', '2017-04-04 14:53:37', '9247'
0000000459, 0000000019, '2017-04-04 16:50:18', '2017-04-04 18:53:07', '9214'
0000000460, 0000000019, '2017-04-04 20:47:47', '2017-04-04 21:57:38', '9214'
0000000461, 0000000019, '2017-04-05 08:27:08', '2017-04-05 09:45:43', '9214'
0000000462, 0000000019, '2017-04-05 10:39:07', '2017-04-05 11:41:53', '9214'
0000000463, 0000000019, '2017-04-05 13:03:22', '2017-04-05 15:44:15', '9214'
0000000464, 0000000019, '2017-04-05 17:07:13', '2017-04-05 19:44:12', '115954'
0000000465, 0000000019, '2017-04-05 21:23:30', '2017-04-05 23:36:21', '9214'
0000000466, 0000000019, '2017-04-06 08:31:17', '2017-04-06 10:59:30', '9214'
0000000467, 0000000019, '2017-04-06 11:00:00', '2017-04-06 12:54:15', '9247'
0000000468, 0000000019, '2017-04-06 13:41:59', '2017-04-06 15:44:26', '9214'
0000000469, 0000000019, '2017-04-06 16:00:13', '2017-04-06 18:29:46', '9401'
0000000470, 0000000019, '2017-04-06 20:24:42', '2017-04-06 22:46:14', '9214'
0000000471, 0000000019, '2017-04-07 12:23:52', '2017-04-07 15:32:46', '9124'
0000000472, 0000000019, '2017-04-08 16:35:04', '2017-04-08 18:44:39', '9124'
0000000473, 0000000020, '2017-04-03 07:06:28', '2017-04-03 08:47:20', '9247'
0000000474, 0000000020, '2017-04-03 10:12:11', '2017-04-03 12:26:55', '115954'
0000000475, 0000000020, '2017-04-03 13:02:13', '2017-04-03 15:29:41', '115954'
0000000476, 0000000020, '2017-04-03 17:22:23', '2017-04-03 19:59:04', '115954'
0000000477, 0000000020, '2017-04-03 20:06:49', '2017-04-03 21:41:53', '9247'
0000000478, 0000000020, '2017-04-04 07:21:02', '2017-04-04 09:38:28', '115954'
0000000479, 0000000020, '2017-04-04 11:43:31', '2017-04-04 12:53:37', '9247'
0000000480, 0000000020, '2017-04-04 13:25:06', '2017-04-04 14:53:05', '115954'
0000000481, 0000000020, '2017-04-04 16:10:30', '2017-04-04 17:12:39', '9247'
0000000482, 0000000020, '2017-04-04 19:48:58', '2017-04-04 20:53:39', '115954'
0000000483, 0000000020, '2017-04-04 21:07:24', '2017-04-04 23:40:48', '115954'
0000000484, 0000000020, '2017-04-05 07:24:58', '2017-04-05 08:57:47', '115954'
0000000485, 0000000020, '2017-04-05 09:29:39', '2017-04-05 11:51:58', '9224'
0000000486, 0000000020, '2017-04-05 12:25:10', '2017-04-05 14:54:17', '115954'
0000000487, 0000000020, '2017-04-05 16:25:56', '2017-04-05 17:26:48', '115954'
0000000488, 0000000020, '2017-04-05 18:31:58', '2017-04-05 20:34:00', '9224'
0000000489, 0000000020, '2017-04-05 21:03:52', '2017-04-05 23:23:00', '9224'
0000000490, 0000000020, '2017-04-06 07:45:40', '2017-04-06 09:52:01', '9250'
0000000491, 0000000020, '2017-04-06 11:41:44', '2017-04-06 13:58:00', '9247'
0000000492, 0000000020, '2017-04-06 14:45:29', '2017-04-06 16:59:08', '9247'
0000000493, 0000000020, '2017-04-06 18:06:48', '2017-04-06 20:27:48', '115954'
0000000494, 0000000020, '2017-04-06 21:17:09', '2017-04-06 23:29:01', '115954'
0000000495, 0000000020, '2017-04-07 12:18:12', '2017-04-07 14:51:44', '9124'
0000000496, 0000000020, '2017-04-08 16:47:12', '2017-04-08 18:53:33', '9124'
0000000497, 0000000021, '2017-04-03 08:36:29', '2017-04-03 09:49:40', '115954'
0000000498, 0000000021, '2017-04-03 11:43:53', '2017-04-03 13:59:00', '9401'
0000000499, 0000000021, '2017-04-03 15:38:47', '2017-04-03 17:47:57', '115954'
0000000500, 0000000021, '2017-04-03 18:28:06', '2017-04-03 19:52:00', '9216'
0000000501, 0000000021, '2017-04-03 21:20:19', '2017-04-03 22:45:05', '115954'
0000000502, 0000000021, '2017-04-04 08:06:45', '2017-04-04 10:15:57', '9216'
0000000503, 0000000021, '2017-04-04 11:23:46', '2017-04-04 12:28:48', '9247'
0000000504, 0000000021, '2017-04-04 14:17:31', '2017-04-04 16:37:59', '9216'
0000000505, 0000000021, '2017-04-04 18:44:14', '2017-04-04 19:45:30', '9216'
0000000506, 0000000021, '2017-04-04 20:31:05', '2017-04-04 21:48:24', '115954'
0000000507, 0000000021, '2017-04-05 07:33:46', '2017-04-05 08:44:21', '9216'
0000000508, 0000000021, '2017-04-05 10:41:50', '2017-04-05 11:59:46', '115954'
0000000509, 0000000021, '2017-04-05 12:20:19', '2017-04-05 13:40:48', '115954'
0000000510, 0000000021, '2017-04-05 15:26:00', '2017-04-05 16:50:19', '115954'
0000000511, 0000000021, '2017-04-05 18:39:00', '2017-04-05 19:42:02', '9216'
0000000512, 0000000021, '2017-04-05 20:12:55', '2017-04-05 21:43:47', '9250'
0000000513, 0000000021, '2017-04-06 08:44:58', '2017-04-06 10:56:16', '115954'
0000000514, 0000000021, '2017-04-06 12:09:27', '2017-04-06 14:38:56', '9216'
0000000515, 0000000021, '2017-04-06 15:38:28', '2017-04-06 16:59:51', '9216'
0000000516, 0000000021, '2017-04-06 17:09:14', '2017-04-06 19:59:14', '9216'
0000000517, 0000000021, '2017-04-06 21:42:40', '2017-04-06 23:53:15', '9216'
0000000518, 0000000021, '2017-04-07 13:03:12', '2017-04-07 16:13:39', '9124'
0000000519, 0000000021, '2017-04-08 16:01:12', '2017-04-08 19:49:41', '9124'
0000000520, 0000000022, '2017-04-03 07:32:33', '2017-04-03 08:57:55', '115954'
0000000521, 0000000022, '2017-04-03 09:37:27', '2017-04-03 10:56:50', '115954'
0000000522, 0000000022, '2017-04-03 11:22:14', '2017-04-03 13:43:52', '115954'
0000000523, 0000000022, '2017-04-03 14:26:15', '2017-04-03 15:54:11', '9250'
0000000524, 0000000022, '2017-04-03 16:12:40', '2017-04-03 17:34:17', '115954'
0000000525, 0000000022, '2017-04-03 19:39:51', '2017-04-03 21:56:56', '115954'
0000000526, 0000000022, '2017-04-04 08:15:02', '2017-04-04 10:20:54', '115954'
0000000527, 0000000022, '2017-04-04 11:42:40', '2017-04-04 13:58:19', '9401'
0000000528, 0000000022, '2017-04-04 14:23:54', '2017-04-04 15:36:53', '9224'
0000000529, 0000000022, '2017-04-04 17:39:39', '2017-04-04 18:41:06', '115954'
0000000530, 0000000022, '2017-04-04 19:21:09', '2017-04-04 20:22:07', '9247'
0000000531, 0000000022, '2017-04-04 22:07:27', '2017-04-04 23:36:17', '115954'
0000000532, 0000000022, '2017-04-05 07:31:25', '2017-04-05 09:33:30', '115954'
0000000533, 0000000022, '2017-04-05 11:39:26', '2017-04-05 13:59:56', '9247'
0000000534, 0000000022, '2017-04-05 14:08:33', '2017-04-05 16:40:14', '115954'
0000000535, 0000000022, '2017-04-05 18:13:26', '2017-04-05 19:40:19', '115954'
0000000536, 0000000022, '2017-04-05 21:03:27', '2017-04-05 23:21:49', '9401'
0000000537, 0000000022, '2017-04-06 08:11:23', '2017-04-06 10:33:55', '115954'
0000000538, 0000000022, '2017-04-06 11:46:14', '2017-04-06 12:59:04', '9250'
0000000539, 0000000022, '2017-04-06 14:12:15', '2017-04-06 16:55:00', '9401'
0000000540, 0000000022, '2017-04-06 17:40:44', '2017-04-06 18:51:54', '115954'
0000000541, 0000000022, '2017-04-06 20:14:31', '2017-04-06 21:40:49', '9250'
0000000542, 0000000022, '2017-04-07 12:01:29', '2017-04-07 14:08:13', '9124'
0000000543, 0000000022, '2017-04-08 15:44:56', '2017-04-08 17:56:18', '9124'
0000000544, 0000000023, '2017-04-03 08:19:28', '2017-04-03 10:40:19', '9224'
0000000545, 0000000023, '2017-04-03 11:42:03', '2017-04-03 12:52:27', '9223'
0000000546, 0000000023, '2017-04-03 13:01:48', '2017-04-03 15:32:32', '9247'
0000000547, 0000000023, '2017-04-03 17:15:14', '2017-04-03 18:36:45', '9223'
0000000548, 0000000023, '2017-04-03 19:23:38', '2017-04-03 20:28:35', '9223'
0000000549, 0000000023, '2017-04-03 22:04:11', '2017-04-03 23:05:05', '9223'
0000000550, 0000000023, '2017-04-04 07:12:45', '2017-04-04 09:43:34', '9223'
0000000551, 0000000023, '2017-04-04 11:47:10', '2017-04-04 13:51:09', '115954'
0000000552, 0000000023, '2017-04-04 14:17:36', '2017-04-04 15:26:54', '115954'
0000000553, 0000000023, '2017-04-04 17:13:33', '2017-04-04 18:51:03', '9250'
0000000554, 0000000023, '2017-04-04 20:22:13', '2017-04-04 21:28:51', '115954'
0000000555, 0000000023, '2017-04-05 07:50:09', '2017-04-05 09:56:22', '9223'
0000000556, 0000000023, '2017-04-05 11:07:12', '2017-04-05 12:20:48', '115954'
0000000557, 0000000023, '2017-04-05 14:12:59', '2017-04-05 15:38:33', '9223'
0000000558, 0000000023, '2017-04-05 16:29:43', '2017-04-05 17:42:14', '9223'
0000000559, 0000000023, '2017-04-05 19:31:19', '2017-04-05 20:56:00', '9250'
0000000560, 0000000023, '2017-04-05 21:41:28', '2017-04-05 22:59:08', '115954'
0000000561, 0000000023, '2017-04-06 08:19:07', '2017-04-06 09:32:52', '9223'
0000000562, 0000000023, '2017-04-06 11:33:55', '2017-04-06 12:38:47', '9223'
0000000563, 0000000023, '2017-04-06 14:22:07', '2017-04-06 15:31:23', '9247'
0000000564, 0000000023, '2017-04-06 16:24:51', '2017-04-06 17:38:16', '9223'
0000000565, 0000000023, '2017-04-06 19:45:15', '2017-04-06 20:52:11', '115954'
0000000566, 0000000023, '2017-04-06 22:37:25', '2017-04-06 23:49:24', '115954'
0000000567, 0000000023, '2017-04-07 13:15:51', '2017-04-07 16:56:59', '9124'
0000000568, 0000000023, '2017-04-08 16:15:20', '2017-04-08 19:33:36', '9124'
0000000569, 0000000024, '2017-04-03 07:12:57', '2017-04-03 08:26:31', '115954'
0000000570, 0000000024, '2017-04-03 10:11:23', '2017-04-03 11:54:17', '115954'
0000000571, 0000000024, '2017-04-03 12:41:24', '2017-04-03 13:49:06', '9401'
0000000572, 0000000024, '2017-04-03 14:01:17', '2017-04-03 15:13:50', '115954'
0000000573, 0000000024, '2017-04-03 16:11:29', '2017-04-03 17:45:35', '115954'
0000000574, 0000000024, '2017-04-03 18:47:51', '2017-04-03 20:59:11', '9224'
0000000575, 0000000024, '2017-04-03 22:48:51', '2017-04-03 23:59:12', '9247'
0000000576, 0000000024, '2017-04-04 07:15:03', '2017-04-04 08:26:05', '115954'
0000000577, 0000000024, '2017-04-04 09:23:04', '2017-04-04 10:48:53', '115954'
0000000578, 0000000024, '2017-04-04 11:20:01', '2017-04-04 12:35:34', '9247'
0000000579, 0000000024, '2017-04-04 14:07:21', '2017-04-04 15:25:15', '9247'
